,Unnamed: 0,cik_str,ticker,title
7267,9697,1685040,BHFAN,"Brighthouse Financial, Inc."
7268,9698,1685040,BHFAO,"Brighthouse Financial, Inc."
7269,9699,2015955,CUBWW,Lionheart Holdings
7270,9700,2015955,CUBWU,Lionheart Holdings
7271,9701,1798562,TMCWW,TMC the metals Co Inc.
7272,9702,1534043,FUPPF,Fuchs Petrolub SE/ADR
7273,9703,2032779,EHLDV,Euroholdings Ltd.
7274,9704,1437153,CUYTF,Colruyt SA
7275,9705,1567526,IHICF,IHI Corporation/ADR
7276,9706,2029492,MLACU,Mountain Lake Acquisition Corp.
7277,9707,2029492,MLACR,Mountain Lake Acquisition Corp.
7278,9708,2030482,PLMKW,"Plum Acquisition Corp, IV"
7279,9709,1729678,XALCX,"BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc."
7280,9710,2030482,PLMKU,"Plum Acquisition Corp, IV"
7281,9711,1299939,CADE-PA,Cadence Bank
7282,9712,850918,GRWLF,GREAT-WEST LIFECO INC.
7283,9713,850918,GRWTF,GREAT-WEST LIFECO INC.
7284,9714,850918,GWLPF,GREAT-WEST LIFECO INC.
7285,9715,1949257,RDPTF,Radiopharm Theranostics Ltd
7286,9716,1506721,BLFBY,Balfour Beatty plc/ADR
7287,9717,1506721,BAFBF,Balfour Beatty plc/ADR
7288,9718,1991946,CGBSW,Crown LNG Holdings Ltd
7289,9719,1449664,NWSZF,CTF Services Ltd
